id,name,direction_id/id
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_la_promotion_du_developpement_territorial,Direction de la Promotion du Développement territorial,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_la_reglementation_des_constructions,Direction de la Réglementation des Constructions,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_la_regulation_et_du_suivi_des_politiques_de_logement,Direction de la Régulation et du Suivi des Politiques de logement,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_l_amenagement_du_territoire,Direction de l’Aménagement du Territoire,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__inspection_generale_des_batiments,Inspection générale des Bâtiments,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture__direction_de_la_planification_urbaine_et_de_la_reglementation,Direction de la Planification urbaine et de la Réglementation,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture__direction_de_l_amenagement_urbain_et_de_la_restructuration,Direction de l’Aménagement urbain et de la Restructuration,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture__direction_de_l_architecture,Direction de l’Architecture,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_l_urbanisme_et_de_l_architecture
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_des_etudes_de_la_planification_et_du_suivi_evaluation,"Cellule des Etudes, de la Planification et du Suivi-évaluation",
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__centre_de_recherche_de_documentation_et_de_digitalisation,"Centre de Recherche, de Documentation et de Digitalisation",
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__secretariat_general_et_services_rattaches__item__services_deconcentres,services déconcentrés,
sn_srv_ministere_des_finances_et_du_budget__item__item__ordre_national_des_experts_comptables_et_comptables_agrees,Ordre national des Experts comptables et comptables agréés,
sn_srv_ministere_des_finances_et_du_budget__autres_administrations__item__agence_nationale_de_la_recherche_scientifique_appliquee,Agence nationale de la Recherche scientifique appliquée,
sn_srv_ministere_des_finances_et_du_budget__autres_administrations__item__autorite_nationale_d_assurance_qualite_de_l_enseignement_superieur,Autorité nationale d’Assurance Qualité de l’Enseignement supérieur,
sn_srv_ministere_des_finances_et_du_budget__autres_administrations__item__fonds_special_de_soutien_au_secteur_de_l_energie_fse,Fonds spécial de Soutien au Secteur de l’Energie (FSE),
sn_srv_ministere_des_finances_et_du_budget__autres_administrations__item__observatoire_de_la_qualite_des_services_financiers,Observatoire de la Qualité des Services financiers,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__cellule_d_appui_a_la_mise_oeuvre_du_mca_senegal_ii,Cellule d’Appui à la mise œuvre du MCA-Sénégal II,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__cellule_nationale_de_traitement_des_informations_financieres,Cellule nationale de Traitement des Informations financières,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__centre_des_reseaux_et_des_systemes_d_information,Centre des Réseaux et des Systèmes d’information,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__centre_national_de_documentation_scientifique_et_technique,Centre national de Documentation scientifique et technique,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__comite_de_suivi_du_secteur_parapublic,Comité de Suivi du Secteur parapublic,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__inspection_generale_des_finances,Inspection générale des Finances,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_des_finances_et_du_budget__cabinet_et_services_rattaches__item__office_du_baccalaureat,Office du Baccalauréat,
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_de_la_maintenance_et_des_equipements_de_l_enseignement_superieur,Direction de la Maintenance et des Equipements de l’Enseignement supérieur,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_de_la_promotion_de_la_culture_scientifique,Direction de la Promotion de la Culture scientifique,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_de_l_innovation_de_la_valorisation_de_la_propriete_intellectuelle_et_du,"Direction de l’Innovation, de la Valorisation, de la Propriété intellectuelle et du",sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_des_bourses,Direction des Bourses,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_des_classes_preparatoires_aux_grandes_ecoles,Direction des Classes préparatoires aux Grandes Ecoles,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_des_strategies_et_de_la_planification_de_la_recherche,Direction des Stratégies et de la Planification de la Recherche,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation__direction_du_financement_de_la_recherche_scientifique_et_du_developpement,Direction du Financement de la Recherche scientifique et du Développement,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_la_recherche_et_de_l_innovation
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur__direction_de_l_enseignement_superieur_prive,Direction de l’Enseignement supérieur privé,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur__direction_de_l_enseignement_superieur_public,Direction de l’Enseignement supérieur public,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur__direction_des_affaires_academiques_et_juridiques,Direction des Affaires académiques et juridiques,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur__direction_des_etudes_et_de_la_cooperation,Direction des Etudes et de la Coopération,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur
sn_srv_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur__direction_du_financement_des_etablissements_d_enseignement_superieur,Direction du Financement des Etablissements d’Enseignement supérieur,sn_dir_ministere_des_finances_et_du_budget__directions__direction_generale_de_l_enseignement_superieur
sn_srv_ministere_des_finances_et_du_budget__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_des_finances_et_du_budget__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
